productId,amazonId,imageUrl
452195,B00E5TR6TK,"https://images-cn-4.ssl-images-amazon.com/images/I/41D552YPMkL._SY344_BO1,204,203,200_QL70_.jpg"
452966,B001LDJEQQ,https://images-cn-4.ssl-images-amazon.com/images/I/41NEHdPZVJL._SX300_QL70_.jpg
453473,B002LEUOS6,"https://images-cn-4.ssl-images-amazon.com/images/I/416KSaLM%2BYL._SY344_BO1,204,203,200_QL70_.jpg"
454268,B003STDEC6,https://images-cn-4.ssl-images-amazon.com/images/I/41COCHzqvaL._SY300_QL70_.jpg
457976,B00116TMWE,"https://images-cn-4.ssl-images-amazon.com/images/I/41d6KLz9MDL._SY344_BO1,204,203,200_QL70_.jpg"
458097,B0011AK6PM,"https://images-cn-4.ssl-images-amazon.com/images/I/51oXOSY4rpL._SY344_BO1,204,203,200_QL70_.jpg"
458993,B0016GJVY8,https://images-cn-4.ssl-images-amazon.com/images/I/51lpVQu%2B3DL._SY300_QL70_.jpg
459600,B00264G2IW,"https://images-cn-4.ssl-images-amazon.com/images/I/61fOjNlt39L._SX258_BO1,204,203,200_QL70_.jpg"
460034,B0036OR3Z2,"https://images-cn-4.ssl-images-amazon.com/images/I/41rXbc86s%2BL._SY344_BO1,204,203,200_QL70_.jpg"
460360,B004323XTQ,https://images-cn-4.ssl-images-amazon.com/images/I/41Ri4BCfTeL._SY300_QL70_.jpg
461938,B00CAE5XXS,https://images-cn-4.ssl-images-amazon.com/images/I/311ClGO6uuL._SY300_QL70_.jpg
463424,B0011C194W,"https://images-cn-4.ssl-images-amazon.com/images/I/51oBNK7xr3L._SX258_BO1,204,203,200_QL70_.jpg"
464219,B003STDEBW,https://images-cn-4.ssl-images-amazon.com/images/I/41K6z%2BSuDyL._SY300_QL70_.jpg
466020,B006W8U2WU,https://images-cn-4.ssl-images-amazon.com/images/I/312ideo1RHL._SY300_QL70_.jpg
466683,B0089VAK2A,https://images-cn-4.ssl-images-amazon.com/images/I/41R3wqq9j0L._SY300_QL70_.jpg
466978,B008TN7LG6,https://images-cn-4.ssl-images-amazon.com/images/I/41pmyPkPfaL._SY300_QL70_.jpg
467716,B00B7U9THC,"https://images-cn-4.ssl-images-amazon.com/images/I/51FkczKCSML._SY344_BO1,204,203,200_QL70_.jpg"
469516,B001IXR5GK,"https://images-cn-4.ssl-images-amazon.com/images/I/51oDRwjsCaL._SX258_BO1,204,203,200_QL70_.jpg"
469706,B001Q9EJHY,"https://images-cn-4.ssl-images-amazon.com/images/I/51ZG%2BIp2urL._SY344_BO1,204,203,200_QL70_.jpg"
470165,B002NEF2D6,"https://images-cn-4.ssl-images-amazon.com/images/I/41lJP1cHbqL._SY344_BO1,204,203,200_QL70_.jpg"
470839,B003SLE38I,"https://images-cn-4.ssl-images-amazon.com/images/I/51wDiU3JacL._SY344_BO1,204,203,200_QL70_.jpg"
470952,B003X0BSQ4,https://images-cn-4.ssl-images-amazon.com/images/I/312q1nsw9PL._SY300_QL70_.jpg
472207,B008S629S4,https://images-cn-4.ssl-images-amazon.com/images/I/312Jk61sz%2BL._SY300_QL70_.jpg
472792,B00E19027W,https://images-cn-4.ssl-images-amazon.com/images/I/41uMvmy2ddL._SY300_QL70_.jpg
473113,B00GLJG7R4,"https://images-cn-4.ssl-images-amazon.com/images/I/51UETWQschL._SY344_BO1,204,203,200_QL70_.jpg"
473380,0141804459,"https://images-cn-4.ssl-images-amazon.com/images/I/51w%2B%2BcenGyL._SX258_BO1,204,203,200_QL70_.jpg"
473843,B00116TQC0,"https://images-cn-4.ssl-images-amazon.com/images/I/51joXn6kCdL._SY344_BO1,204,203,200_QL70_.jpg"
474201,B0011C57ZE,"https://images-cn-4.ssl-images-amazon.com/images/I/51Qk-5K4BTL._SY344_BO1,204,203,200_QL70_.jpg"
474797,B001E47AD6,"https://images-cn-4.ssl-images-amazon.com/images/I/51tr1jbAZyL._SY344_BO1,204,203,200_QL70_.jpg"
474853,B001LK780S,https://images-cn-4.ssl-images-amazon.com/images/I/31fB78eT38L._SY300_QL70_.jpg
480396,B003M5GWUW,https://images-cn-4.ssl-images-amazon.com/images/I/41H%2BC0ESgRL._SY300_QL70_.jpg
480639,B003VM7WBE,https://images-cn-4.ssl-images-amazon.com/images/I/41E1m%2BLhDXL._SY300_QL70_.jpg
480671,B003X0BSPU,https://images-cn-4.ssl-images-amazon.com/images/I/31AkVEK04pL._SY300_QL70_.jpg
485520,B001CC1VV2,https://images-cn-4.ssl-images-amazon.com/images/I/41D-6W8OnXL._SY300_QL70_.jpg
486230,B0032UX2Z0,"https://images-cn-4.ssl-images-amazon.com/images/I/51BgXXH0vlL._SX258_BO1,204,203,200_QL70_.jpg"
487126,B007STGNDO,"https://images-cn-4.ssl-images-amazon.com/images/I/412qSligE2L._SY344_BO1,204,203,200_QL70_.jpg"
487643,B009S2TLEW,https://images-cn-4.ssl-images-amazon.com/images/I/41JgcSDR3gL._SY300_QL70_.jpg
489000,B00HFO7H00,https://images-cn-4.ssl-images-amazon.com/images/I/41hCYBzAzML._SY300_QL70_.jpg
489110,0674049160,"https://images-cn-4.ssl-images-amazon.com/images/I/51eFVqDgjLL._SX258_BO1,204,203,200_QL70_.jpg"
489369,B001168O1O,"https://images-cn-4.ssl-images-amazon.com/images/I/51dPPX1EIdL._SY344_BO1,204,203,200_QL70_.jpg"
489542,B0011C203Q,"https://images-cn-4.ssl-images-amazon.com/images/I/41YCkwcK8TL._SY344_BO1,204,203,200_QL70_.jpg"
492579,B007ZZ9FQ8,"https://images-cn-4.ssl-images-amazon.com/images/I/51ebqcYP-gL._SY344_BO1,204,203,200_QL70_.jpg"
492675,B0084A5GMA,https://images-cn-4.ssl-images-amazon.com/images/I/316FJos21PL._SY300_QL70_.jpg
493410,B00A6MCGU4,https://images-cn-4.ssl-images-amazon.com/images/I/41ldQpAnBSL._SY300_QL70_.jpg
493989,B00CK2U10U,https://images-cn-4.ssl-images-amazon.com/images/I/41BZmg1u7lL._SY300_QL70_.jpg
494800,B0011BYFXA,"https://images-cn-4.ssl-images-amazon.com/images/I/51g7H1okmWL._SY344_BO1,204,203,200_QL70_.jpg"
494817,B0011BZQRY,"https://images-cn-4.ssl-images-amazon.com/images/I/51yXTG5o7lL._SY344_BO1,204,203,200_QL70_.jpg"
495238,B001AM2LBS,"https://images-cn-4.ssl-images-amazon.com/images/I/51t8BfBuwFL._SY344_BO1,204,203,200_QL70_.jpg"
495256,B001AVUDM8,"https://images-cn-4.ssl-images-amazon.com/images/I/51q4QfcltsL._SX258_BO1,204,203,200_QL70_.jpg"
495474,B001GNBOQ4,https://images-cn-4.ssl-images-amazon.com/images/I/41ixbSsXs%2BL._SY300_QL70_.jpg
496884,B003TJ99LK,
496910,B003U6GP2I,https://images-cn-4.ssl-images-amazon.com/images/I/41y1yZZzAYL._SX300_QL70_.jpg
497901,B0060IDE40,"https://images-cn-4.ssl-images-amazon.com/images/I/41VgU1tgxeL._SX258_BO1,204,203,200_QL70_.jpg"
498020,B0077701AI,https://images-cn-4.ssl-images-amazon.com/images/I/5146tXHceoL._SY300_QL70_.jpg
499330,0099511150,"https://images-cn-4.ssl-images-amazon.com/images/I/51PXTPWJWXL._SY344_BO1,204,203,200_QL70_.jpg"
499898,B00116TCX8,"https://images-cn-4.ssl-images-amazon.com/images/I/51tZT18-GsL._SY344_BO1,204,203,200_QL70_.jpg"
500803,B001B1FD36,"https://images-cn-4.ssl-images-amazon.com/images/I/51YAT1f4eaL._SY344_BO1,204,203,200_QL70_.jpg"
501559,B004XKWWEK,https://images-cn-4.ssl-images-amazon.com/images/I/31k9g-C2h-L._SY300_QL70_.jpg
505204,B001AVUDLY,"https://images-cn-4.ssl-images-amazon.com/images/I/51%2BdUNC8jkL._SX258_BO1,204,203,200_QL70_.jpg"
505324,B001GNBOPU,https://images-cn-4.ssl-images-amazon.com/images/I/414eMhR0bDL._SY300_QL70_.jpg
505556,B001XCVEQ8,https://images-cn-4.ssl-images-amazon.com/images/I/51hdpobqULL._SY300_QL70_.jpg
505708,B002COIFS6,"https://images-cn-4.ssl-images-amazon.com/images/I/518ZpQSOz9L._SY344_BO1,204,203,200_QL70_.jpg"
507644,B00515JQYK,"https://images-cn-4.ssl-images-amazon.com/images/I/41n9yJRcBTL._SY344_BO1,204,203,200_QL70_.jpg"
508378,B0067H7UBW,https://images-cn-4.ssl-images-amazon.com/images/I/31oikEzq2QL._SY300_QL70_.jpg
508418,B006BT2NB8,https://images-cn-4.ssl-images-amazon.com/images/I/41e9wrlgIlL._SY300_QL70_.jpg
508447,B006GK1B0G,"https://images-cn-4.ssl-images-amazon.com/images/I/514%2ByTYTgOL._SY344_BO1,204,203,200_QL70_.jpg"
511015,B0011CML4Y,"https://images-cn-4.ssl-images-amazon.com/images/I/51aFUdyCbXL._SY344_BO1,204,203,200_QL70_.jpg"
511582,B001AP51FI,"https://images-cn-4.ssl-images-amazon.com/images/I/51V76Su5HGL._SY344_BO1,204,203,200_QL70_.jpg"
511606,B001BKF3P0,"https://images-cn-4.ssl-images-amazon.com/images/I/41-4ruKnzCL._SY344_BO1,204,203,200_QL70_.jpg"
517319,B0052WLKFU,https://images-cn-4.ssl-images-amazon.com/images/I/31E9aIHlbBL._SY300_QL70_.jpg
517740,B005MM1VGI,"https://images-cn-4.ssl-images-amazon.com/images/I/51cl56NMqNL._SY344_BO1,204,203,200_QL70_.jpg"
518002,B0069JPYMU,"https://images-cn-4.ssl-images-amazon.com/images/I/31PAtUdTyTL._SY344_BO1,204,203,200_QL70_.jpg"
519396,B009GCG886,https://images-cn-4.ssl-images-amazon.com/images/I/31V0q5StP%2BL._SY300_QL70_.jpg
519576,B00AH6OXP0,"https://images-cn-4.ssl-images-amazon.com/images/I/514%2BeSruIHL._SY344_BO1,204,203,200_QL70_.jpg"
520943,B0011BQILW,"https://images-cn-4.ssl-images-amazon.com/images/I/417dsC9NdOL._SY344_BO1,204,203,200_QL70_.jpg"
521614,B001EJNW7E,"https://images-cn-4.ssl-images-amazon.com/images/I/51ndQQa8QEL._SX258_BO1,204,203,200_QL70_.jpg"
521794,B001L8KAEG,"https://images-cn-4.ssl-images-amazon.com/images/I/611N4OOxGUL._SX258_BO1,204,203,200_QL70_.jpg"
